shipment_id,order_id,customer_key,time_key,carrier,shipped_at,delivered_at
9000000297,1000000297,682,589.0,PICKUP,2025-08-11 01:05:27,2025-08-12 01:05:27
9000000298,1000000298,849,309.0,PICKUP,2024-11-04 05:51:55,2024-11-05 05:51:55
9000000299,1000000299,807,127.0,PICKUP,2024-05-06 18:32:30,2024-05-07 18:32:30
9000000300,1000000300,901,325.0,Correo Argentino,2024-11-20 11:32:25,2024-11-22 11:32:25
9000000301,1000000301,61,128.0,Correo Argentino,2024-05-07 02:06:15,2024-05-12 02:06:15
9000000302,1000000302,1082,,Correo Argentino,,
9000000303,1000000303,1286,76.0,PICKUP,2024-03-16 23:03:26,2024-03-17 23:03:26
9000000304,1000000304,1416,76.0,Correo Argentino,2024-03-16 15:57:51,2024-03-20 15:57:51
9000000305,1000000305,979,470.0,Correo Argentino,2025-04-14 08:23:31,2025-04-18 08:23:31
9000000306,1000000306,800,121.0,Correo Argentino,2024-04-30 02:04:28,2024-05-03 02:04:28
9000000307,1000000307,800,257.0,Correo Argentino,2024-09-13 19:02:18,2024-09-18 19:02:18
9000000308,1000000308,757,88.0,Correo Argentino,2024-03-28 22:35:18,2024-03-31 22:35:18
9000000309,1000000309,1194,,PICKUP,,
9000000310,1000000310,673,371.0,Correo Argentino,2025-01-05 06:32:45,2025-01-07 06:32:45
9000000311,1000000311,1266,373.0,PICKUP,2025-01-07 14:43:16,2025-01-08 14:43:16
9000000312,1000000312,7,420.0,PICKUP,2025-02-23 16:09:03,2025-02-24 16:09:03
9000000313,1000000313,1040,505.0,PICKUP,2025-05-19 21:05:53,2025-05-20 21:05:53
9000000314,1000000314,873,290.0,Correo Argentino,2024-10-16 05:46:27,2024-10-19 05:46:27
9000000315,1000000315,1336,492.0,Correo Argentino,2025-05-06 03:09:01,2025-05-09 03:09:01
9000000316,1000000316,708,483.0,PICKUP,2025-04-27 15:42:15,2025-04-28 15:42:15
9000000317,1000000317,380,230.0,Correo Argentino,2024-08-17 16:27:24,2024-08-21 16:27:24
9000000318,1000000318,634,280.0,PICKUP,2024-10-06 02:46:46,2024-10-07 02:46:46
9000000319,1000000319,578,112.0,Correo Argentino,2024-04-21 06:29:45,2024-04-23 06:29:45
9000000320,1000000320,1479,597.0,Correo Argentino,2025-08-19 03:45:44,2025-08-23 03:45:44
9000000321,1000000321,1399,581.0,Correo Argentino,2025-08-03 08:12:50,2025-08-06 08:12:50
9000000322,1000000322,522,325.0,PICKUP,2024-11-20 17:14:29,2024-11-21 17:14:29
9000000323,1000000323,247,457.0,PICKUP,2025-04-01 23:13:07,2025-04-02 23:13:07
9000000324,1000000324,96,377.0,PICKUP,2025-01-11 15:52:32,2025-01-12 15:52:32
9000000325,1000000325,798,288.0,PICKUP,2024-10-14 13:04:08,2024-10-15 13:04:08
9000000326,1000000326,21,169.0,Correo Argentino,2024-06-17 15:06:25,2024-06-22 15:06:25
9000000327,1000000327,1236,376.0,Correo Argentino,2025-01-10 08:07:28,2025-01-13 08:07:28
9000000328,1000000328,130,408.0,Correo Argentino,2025-02-11 21:56:23,2025-02-15 21:56:23
9000000329,1000000329,169,76.0,Correo Argentino,2024-03-16 11:29:09,2024-03-19 11:29:09
9000000330,1000000330,973,349.0,PICKUP,2024-12-14 09:37:58,2024-12-15 09:37:58
9000000331,1000000331,1449,360.0,Correo Argentino,2024-12-25 08:30:16,2024-12-28 08:30:16
9000000332,1000000332,210,627.0,Correo Argentino,2025-09-18 18:50:29,2025-09-21 18:50:29
9000000333,1000000333,737,,Correo Argentino,,
9000000334,1000000334,1350,494.0,Correo Argentino,2025-05-08 03:30:02,2025-05-12 03:30:02
9000000335,1000000335,170,42.0,Correo Argentino,2024-02-11 20:22:45,2024-02-15 20:22:45
9000000336,1000000336,217,202.0,Correo Argentino,2024-07-20 06:43:12,2024-07-24 06:43:12
9000000337,1000000337,254,257.0,Correo Argentino,2024-09-13 01:56:03,2024-09-15 01:56:03
9000000338,1000000338,1400,83.0,Correo Argentino,2024-03-23 09:06:07,2024-03-25 09:06:07
9000000339,1000000339,1213,,Correo Argentino,,
9000000340,1000000340,1410,219.0,Correo Argentino,2024-08-06 18:48:50,2024-08-08 18:48:50
9000000341,1000000341,128,356.0,PICKUP,2024-12-21 11:45:16,2024-12-22 11:45:16
9000000342,1000000342,499,281.0,Correo Argentino,2024-10-07 10:08:07,2024-10-11 10:08:07
9000000343,1000000343,494,225.0,Correo Argentino,2024-08-12 01:43:35,2024-08-14 01:43:35
9000000344,1000000344,755,206.0,Correo Argentino,2024-07-24 04:32:16,2024-07-26 04:32:16
9000000345,1000000345,518,123.0,Correo Argentino,2024-05-02 22:42:44,2024-05-04 22:42:44
9000000346,1000000346,1171,437.0,PICKUP,2025-03-12 07:52:46,2025-03-13 07:52:46
9000000347,1000000347,1261,232.0,Correo Argentino,2024-08-19 17:55:12,2024-08-21 17:55:12
9000000348,1000000348,468,320.0,PICKUP,2024-11-15 02:49:32,2024-11-16 02:49:32
9000000349,1000000349,503,243.0,Correo Argentino,2024-08-30 01:03:26,2024-09-02 01:03:26
9000000350,1000000350,1073,78.0,PICKUP,2024-03-18 02:37:52,2024-03-19 02:37:52
9000000351,1000000351,997,124.0,PICKUP,2024-05-03 23:42:15,2024-05-04 23:42:15
9000000352,1000000352,435,414.0,Correo Argentino,2025-02-17 13:46:26,2025-02-22 13:46:26
9000000353,1000000353,1401,494.0,PICKUP,2025-05-08 12:58:38,2025-05-09 12:58:38
9000000354,1000000354,202,496.0,Correo Argentino,2025-05-10 11:09:10,2025-05-15 11:09:10
9000000355,1000000355,920,345.0,Correo Argentino,2024-12-10 11:32:22,2024-12-15 11:32:22
9000000356,1000000356,1101,523.0,Correo Argentino,2025-06-06 02:50:54,2025-06-09 02:50:54
9000000357,1000000357,305,61.0,Correo Argentino,2024-03-01 22:09:52,2024-03-05 22:09:52
9000000358,1000000358,268,556.0,Correo Argentino,2025-07-09 15:28:42,2025-07-11 15:28:42
9000000359,1000000359,636,191.0,PICKUP,2024-07-09 10:50:51,2024-07-10 10:50:51
9000000360,1000000360,736,267.0,PICKUP,2024-09-23 16:43:39,2024-09-24 16:43:39
9000000361,1000000361,938,386.0,Correo Argentino,2025-01-20 11:36:36,2025-01-23 11:36:36
9000000362,1000000362,356,228.0,Correo Argentino,2024-08-15 11:12:23,2024-08-19 11:12:23
9000000363,1000000363,544,160.0,Correo Argentino,2024-06-08 21:33:38,2024-06-11 21:33:38
9000000364,1000000364,952,596.0,PICKUP,2025-08-18 21:55:14,2025-08-19 21:55:14
9000000365,1000000365,1016,599.0,Correo Argentino,2025-08-21 07:05:53,2025-08-25 07:05:53
9000000366,1000000366,1183,563.0,Correo Argentino,2025-07-16 23:00:00,2025-07-21 23:00:00
9000000367,1000000367,1154,476.0,Correo Argentino,2025-04-20 10:14:53,2025-04-23 10:14:53
9000000368,1000000368,1056,,Correo Argentino,,
9000000369,1000000369,666,346.0,PICKUP,2024-12-11 05:34:37,2024-12-12 05:34:37
9000000370,1000000370,1010,596.0,PICKUP,2025-08-18 16:20:56,2025-08-19 16:20:56
9000000371,1000000371,977,16.0,Correo Argentino,2024-01-16 17:05:29,2024-01-20 17:05:29
9000000372,1000000372,172,235.0,Correo Argentino,2024-08-22 16:26:48,2024-08-24 16:26:48
9000000373,1000000373,1179,50.0,Correo Argentino,2024-02-19 11:24:48,2024-02-21 11:24:48
9000000374,1000000374,1048,470.0,PICKUP,2025-04-14 23:37:30,2025-04-15 23:37:30
9000000375,1000000375,480,542.0,Correo Argentino,2025-06-25 14:50:30,2025-06-27 14:50:30
9000000376,1000000376,164,350.0,PICKUP,2024-12-15 01:03:23,2024-12-16 01:03:23
9000000377,1000000377,902,215.0,PICKUP,2024-08-02 04:41:33,2024-08-03 04:41:33
9000000378,1000000378,1096,615.0,Correo Argentino,2025-09-06 07:19:50,2025-09-11 07:19:50
9000000379,1000000379,1208,533.0,Correo Argentino,2025-06-16 09:45:42,2025-06-22 09:45:42
9000000380,1000000380,538,165.0,PICKUP,2024-06-13 20:39:36,2024-06-14 20:39:36
9000000381,1000000381,695,505.0,Correo Argentino,2025-05-19 06:44:05,2025-05-23 06:44:05
9000000382,1000000382,766,174.0,Correo Argentino,2024-06-22 23:15:32,2024-06-27 23:15:32
9000000383,1000000383,295,325.0,PICKUP,2024-11-20 17:17:56,2024-11-21 17:17:56
9000000384,1000000384,864,526.0,Correo Argentino,2025-06-09 18:56:06,2025-06-13 18:56:06
9000000385,1000000385,314,132.0,PICKUP,2024-05-11 06:59:21,2024-05-12 06:59:21
9000000386,1000000386,299,297.0,PICKUP,2024-10-23 00:50:57,2024-10-24 00:50:57
9000000387,1000000387,786,453.0,Correo Argentino,2025-03-28 11:40:03,2025-04-02 11:40:03
9000000388,1000000388,356,156.0,Correo Argentino,2024-06-04 02:31:09,2024-06-06 02:31:09
9000000389,1000000389,792,125.0,Correo Argentino,2024-05-04 21:05:32,2024-05-09 21:05:32
9000000390,1000000390,88,77.0,Correo Argentino,2024-03-17 05:40:23,2024-03-21 05:40:23
9000000391,1000000391,1426,39.0,Correo Argentino,2024-02-08 17:19:39,2024-02-10 17:19:39
9000000392,1000000392,1,228.0,PICKUP,2024-08-15 21:40:43,2024-08-16 21:40:43
9000000393,1000000393,803,80.0,PICKUP,2024-03-20 04:53:22,2024-03-21 04:53:22
9000000394,1000000394,589,579.0,Correo Argentino,2025-08-01 00:27:59,2025-08-04 00:27:59
9000000395,1000000395,1238,153.0,PICKUP,2024-06-01 10:54:27,2024-06-02 10:54:27
9000000396,1000000396,293,228.0,Correo Argentino,2024-08-15 09:23:50,2024-08-18 09:23:50
9000000397,1000000397,882,553.0,Correo Argentino,2025-07-06 06:59:31,2025-07-10 06:59:31
9000000398,1000000398,913,90.0,Correo Argentino,2024-03-30 05:52:21,2024-04-03 05:52:21
9000000399,1000000399,960,277.0,PICKUP,2024-10-03 15:43:00,2024-10-04 15:43:00
9000000400,1000000400,1084,438.0,PICKUP,2025-03-13 03:19:03,2025-03-14 03:19:03
9000000401,1000000401,1411,541.0,PICKUP,2025-06-24 15:21:47,2025-06-25 15:21:47
9000000402,1000000402,889,355.0,Correo Argentino,2024-12-20 02:19:07,2024-12-22 02:19:07
9000000403,1000000403,814,350.0,Correo Argentino,2024-12-15 05:29:57,2024-12-18 05:29:57
9000000404,1000000404,293,438.0,Correo Argentino,2025-03-13 03:49:21,2025-03-17 03:49:21
9000000405,1000000405,1121,233.0,Correo Argentino,2024-08-20 15:05:48,2024-08-23 15:05:48
9000000406,1000000406,696,238.0,PICKUP,2024-08-25 07:28:12,2024-08-26 07:28:12
9000000407,1000000407,331,,Correo Argentino,,
9000000408,1000000408,106,318.0,Correo Argentino,2024-11-13 23:19:51,2024-11-16 23:19:51
9000000409,1000000409,918,,PICKUP,,
9000000410,1000000410,305,568.0,Correo Argentino,2025-07-21 07:48:11,2025-07-23 07:48:11
9000000411,1000000411,381,314.0,Correo Argentino,2024-11-09 18:46:04,2024-11-14 18:46:04
9000000412,1000000412,176,324.0,PICKUP,2024-11-19 11:51:26,2024-11-20 11:51:26
9000000413,1000000413,1269,,PICKUP,,
9000000414,1000000414,128,499.0,Correo Argentino,2025-05-13 10:30:45,2025-05-18 10:30:45
9000000415,1000000415,424,486.0,PICKUP,2025-04-30 04:14:09,2025-05-01 04:14:09
9000000416,1000000416,7,,PICKUP,,
9000000417,1000000417,105,90.0,PICKUP,2024-03-30 22:37:37,2024-03-31 22:37:37
9000000418,1000000418,1415,180.0,Correo Argentino,2024-06-28 18:10:46,2024-06-30 18:10:46
9000000419,1000000419,283,83.0,Correo Argentino,2024-03-23 18:53:53,2024-03-26 18:53:53
9000000420,1000000420,1430,344.0,PICKUP,2024-12-09 08:36:14,2024-12-10 08:36:14
9000000421,1000000421,673,245.0,Correo Argentino,2024-09-01 14:04:20,2024-09-06 14:04:20
9000000422,1000000422,1419,420.0,Correo Argentino,2025-02-23 19:59:29,2025-02-26 19:59:29
9000000423,1000000423,39,526.0,PICKUP,2025-06-09 00:53:32,2025-06-10 00:53:32
9000000424,1000000424,189,192.0,Correo Argentino,2024-07-10 03:55:21,2024-07-15 03:55:21
9000000425,1000000425,526,635.0,PICKUP,2025-09-26 16:19:43,2025-09-27 16:19:43
9000000426,1000000426,790,193.0,Correo Argentino,2024-07-11 03:32:53,2024-07-14 03:32:53
9000000427,1000000427,464,189.0,Correo Argentino,2024-07-07 14:03:01,2024-07-12 14:03:01
9000000428,1000000428,262,,Correo Argentino,,
9000000429,1000000429,1051,468.0,PICKUP,2025-04-12 13:57:39,2025-04-13 13:57:39
9000000430,1000000430,582,395.0,Correo Argentino,2025-01-29 15:07:57,2025-02-05 15:07:57
9000000431,1000000431,3,616.0,Correo Argentino,2025-09-07 03:13:28,2025-09-11 03:13:28
9000000432,1000000432,678,21.0,Correo Argentino,2024-01-21 12:03:01,2024-01-23 12:03:01
9000000433,1000000433,369,376.0,Correo Argentino,2025-01-10 14:39:57,2025-01-13 14:39:57
9000000434,1000000434,71,104.0,Correo Argentino,2024-04-13 15:35:44,2024-04-18 15:35:44
9000000435,1000000435,1251,141.0,Correo Argentino,2024-05-20 15:46:28,2024-05-23 15:46:28
9000000436,1000000436,143,230.0,PICKUP,2024-08-17 07:02:29,2024-08-18 07:02:29
9000000437,1000000437,126,307.0,Correo Argentino,2024-11-02 14:32:14,2024-11-07 14:32:14
9000000438,1000000438,945,489.0,PICKUP,2025-05-03 02:49:15,2025-05-04 02:49:15
9000000439,1000000439,592,5.0,Correo Argentino,2024-01-05 11:07:12,2024-01-08 11:07:12
9000000440,1000000440,462,302.0,PICKUP,2024-10-28 14:14:44,2024-10-29 14:14:44
9000000441,1000000441,274,79.0,Correo Argentino,2024-03-19 14:42:42,2024-03-23 14:42:42
9000000442,1000000442,703,145.0,PICKUP,2024-05-24 06:17:42,2024-05-25 06:17:42
9000000443,1000000443,723,,PICKUP,,
9000000444,1000000444,310,383.0,Correo Argentino,2025-01-17 14:39:25,2025-01-21 14:39:25
9000000445,1000000445,410,205.0,PICKUP,2024-07-23 07:46:04,2024-07-24 07:46:04
9000000446,1000000446,495,227.0,Correo Argentino,2024-08-14 10:17:13,2024-08-17 10:17:13
9000000447,1000000447,457,314.0,Correo Argentino,2024-11-09 13:47:03,2024-11-12 13:47:03
9000000448,1000000448,852,377.0,PICKUP,2025-01-11 11:23:27,2025-01-12 11:23:27
9000000449,1000000449,793,94.0,Correo Argentino,2024-04-03 04:40:15,2024-04-07 04:40:15
9000000450,1000000450,789,251.0,Correo Argentino,2024-09-07 20:44:17,2024-09-09 20:44:17
9000000451,1000000451,1075,101.0,PICKUP,2024-04-10 13:58:16,2024-04-11 13:58:16
9000000452,1000000452,814,426.0,Correo Argentino,2025-03-01 05:03:37,2025-03-03 05:03:37
9000000453,1000000453,1270,106.0,Correo Argentino,2024-04-15 03:38:14,2024-04-18 03:38:14
9000000454,1000000454,442,510.0,Correo Argentino,2025-05-24 14:15:23,2025-05-29 14:15:23
9000000455,1000000455,1109,,Correo Argentino,,
9000000456,1000000456,1107,270.0,PICKUP,2024-09-26 04:59:36,2024-09-27 04:59:36
9000000457,1000000457,1229,637.0,Correo Argentino,2025-09-28 07:42:51,2025-10-02 07:42:51
9000000458,1000000458,498,302.0,Correo Argentino,2024-10-28 01:52:38,2024-11-04 01:52:38
9000000459,1000000459,738,351.0,Correo Argentino,2024-12-16 00:00:47,2024-12-20 00:00:47
9000000460,1000000460,1412,93.0,Correo Argentino,2024-04-02 20:37:23,2024-04-04 20:37:23
9000000461,1000000461,1462,85.0,Correo Argentino,2024-03-25 20:13:56,2024-03-30 20:13:56
9000000462,1000000462,167,148.0,Correo Argentino,2024-05-27 20:10:54,2024-06-01 20:10:54
9000000463,1000000463,1066,608.0,Correo Argentino,2025-08-30 20:20:17,2025-09-03 20:20:17
9000000464,1000000464,1075,,PICKUP,,
9000000465,1000000465,1393,,Correo Argentino,,
9000000466,1000000466,181,562.0,Correo Argentino,2025-07-15 20:07:18,2025-07-19 20:07:18
9000000467,1000000467,746,368.0,PICKUP,2025-01-02 14:24:27,2025-01-03 14:24:27
9000000468,1000000468,1188,304.0,Correo Argentino,2024-10-30 13:42:38,2024-11-02 13:42:38
9000000469,1000000469,803,529.0,Correo Argentino,2025-06-12 17:04:37,2025-06-17 17:04:37
9000000470,1000000470,316,39.0,PICKUP,2024-02-08 09:06:15,2024-02-09 09:06:15
9000000471,1000000471,56,12.0,PICKUP,2024-01-12 17:02:05,2024-01-13 17:02:05
9000000472,1000000472,1427,574.0,Correo Argentino,2025-07-27 01:37:30,2025-07-31 01:37:30
9000000473,1000000473,1172,425.0,Correo Argentino,2025-02-28 11:28:55,2025-03-03 11:28:55
9000000474,1000000474,613,216.0,PICKUP,2024-08-03 20:26:23,2024-08-04 20:26:23
9000000475,1000000475,941,,PICKUP,,
9000000476,1000000476,748,454.0,Correo Argentino,2025-03-29 10:47:01,2025-04-02 10:47:01
9000000477,1000000477,780,504.0,Correo Argentino,2025-05-18 00:18:39,2025-05-22 00:18:39
9000000478,1000000478,642,,PICKUP,,
9000000479,1000000479,320,556.0,PICKUP,2025-07-09 11:19:44,2025-07-10 11:19:44
9000000480,1000000480,843,525.0,PICKUP,2025-06-08 22:14:21,2025-06-09 22:14:21
9000000481,1000000481,956,29.0,PICKUP,2024-01-29 17:59:13,2024-01-30 17:59:13
9000000482,1000000482,348,342.0,PICKUP,2024-12-07 05:32:30,2024-12-08 05:32:30
9000000483,1000000483,445,9.0,Correo Argentino,2024-01-09 05:58:36,2024-01-13 05:58:36
9000000484,1000000484,758,585.0,Correo Argentino,2025-08-07 15:11:59,2025-08-11 15:11:59
9000000485,1000000485,481,180.0,Correo Argentino,2024-06-28 19:54:34,2024-07-01 19:54:34
9000000486,1000000486,1303,206.0,PICKUP,2024-07-24 14:09:03,2024-07-25 14:09:03
9000000487,1000000487,1020,366.0,PICKUP,2024-12-31 15:20:44,2025-01-01 15:20:44
9000000488,1000000488,1376,142.0,Correo Argentino,2024-05-21 00:51:46,2024-05-23 00:51:46
9000000489,1000000489,1083,602.0,PICKUP,2025-08-24 14:12:37,2025-08-25 14:12:37
9000000490,1000000490,760,274.0,PICKUP,2024-09-30 00:08:59,2024-10-01 00:08:59
9000000491,1000000491,1011,321.0,PICKUP,2024-11-16 19:56:41,2024-11-17 19:56:41
9000000492,1000000492,913,636.0,PICKUP,2025-09-27 18:24:33,2025-09-28 18:24:33
9000000493,1000000493,1012,544.0,Correo Argentino,2025-06-27 17:06:51,2025-06-29 17:06:51
9000000494,1000000494,1228,208.0,Correo Argentino,2024-07-26 12:00:44,2024-07-29 12:00:44
9000000495,1000000495,1180,,PICKUP,,
9000000496,1000000496,173,320.0,Correo Argentino,2024-11-15 22:30:11,2024-11-18 22:30:11
9000000497,1000000497,143,247.0,PICKUP,2024-09-03 11:44:03,2024-09-04 11:44:03
9000000498,1000000498,1036,248.0,Correo Argentino,2024-09-04 11:41:38,2024-09-07 11:41:38
9000000499,1000000499,829,,Correo Argentino,,
9000000500,1000000500,214,,Correo Argentino,,
9000000501,1000000501,1242,140.0,PICKUP,2024-05-19 07:17:57,2024-05-20 07:17:57
9000000502,1000000502,1379,278.0,Correo Argentino,2024-10-04 03:51:30,2024-10-08 03:51:30
9000000503,1000000503,1415,599.0,Correo Argentino,2025-08-21 13:35:54,2025-08-23 13:35:54
9000000504,1000000504,511,406.0,Correo Argentino,2025-02-09 02:50:08,2025-02-13 02:50:08
9000000505,1000000505,920,,PICKUP,,
9000000506,1000000506,69,342.0,Correo Argentino,2024-12-07 05:32:58,2024-12-12 05:32:58
9000000507,1000000507,492,557.0,PICKUP,2025-07-10 18:14:18,2025-07-11 18:14:18
9000000508,1000000508,523,156.0,Correo Argentino,2024-06-04 20:23:50,2024-06-08 20:23:50
9000000509,1000000509,1382,582.0,Correo Argentino,2025-08-04 00:05:53,2025-08-09 00:05:53
9000000510,1000000510,310,247.0,Correo Argentino,2024-09-03 00:22:45,2024-09-06 00:22:45
9000000511,1000000511,457,8.0,Correo Argentino,2024-01-08 07:18:50,2024-01-15 07:18:50
9000000512,1000000512,396,626.0,Correo Argentino,2025-09-17 22:58:59,2025-09-19 22:58:59
9000000513,1000000513,538,348.0,PICKUP,2024-12-13 02:47:30,2024-12-14 02:47:30
9000000514,1000000514,6,287.0,PICKUP,2024-10-13 16:10:02,2024-10-14 16:10:02
9000000515,1000000515,733,2.0,Correo Argentino,2024-01-02 18:07:21,2024-01-06 18:07:21
9000000516,1000000516,56,443.0,PICKUP,2025-03-18 17:57:55,2025-03-19 17:57:55
9000000517,1000000517,367,173.0,Correo Argentino,2024-06-21 05:16:44,2024-06-26 05:16:44
9000000518,1000000518,812,539.0,PICKUP,2025-06-22 17:51:56,2025-06-23 17:51:56
9000000519,1000000519,669,113.0,Correo Argentino,2024-04-22 00:22:18,2024-04-26 00:22:18
9000000520,1000000520,566,30.0,Correo Argentino,2024-01-30 21:32:00,2024-02-04 21:32:00
9000000521,1000000521,1055,241.0,Correo Argentino,2024-08-28 03:44:31,2024-09-03 03:44:31
9000000522,1000000522,577,240.0,Correo Argentino,2024-08-27 16:09:08,2024-08-29 16:09:08
9000000523,1000000523,689,264.0,PICKUP,2024-09-20 18:04:41,2024-09-21 18:04:41
9000000524,1000000524,787,134.0,PICKUP,2024-05-13 20:34:58,2024-05-14 20:34:58
9000000525,1000000525,32,14.0,Correo Argentino,2024-01-14 03:58:31,2024-01-19 03:58:31
9000000526,1000000526,434,51.0,Correo Argentino,2024-02-20 10:18:19,2024-02-22 10:18:19
9000000527,1000000527,1470,505.0,PICKUP,2025-05-19 01:14:06,2025-05-20 01:14:06
9000000528,1000000528,226,53.0,PICKUP,2024-02-22 18:32:18,2024-02-23 18:32:18
9000000529,1000000529,1190,294.0,Correo Argentino,2024-10-20 07:14:33,2024-10-23 07:14:33
9000000530,1000000530,1004,133.0,Correo Argentino,2024-05-12 02:35:07,2024-05-15 02:35:07
9000000531,1000000531,1315,344.0,PICKUP,2024-12-09 06:49:56,2024-12-10 06:49:56
9000000532,1000000532,701,286.0,Correo Argentino,2024-10-12 07:14:37,2024-10-16 07:14:37
9000000533,1000000533,843,485.0,Correo Argentino,2025-04-29 19:51:50,2025-05-03 19:51:50
9000000534,1000000534,1167,419.0,Correo Argentino,2025-02-22 16:44:18,2025-02-25 16:44:18
9000000535,1000000535,681,466.0,Correo Argentino,2025-04-10 01:16:49,2025-04-15 01:16:49
9000000536,1000000536,513,427.0,PICKUP,2025-03-02 08:01:17,2025-03-03 08:01:17
9000000537,1000000537,970,243.0,PICKUP,2024-08-30 05:40:41,2024-08-31 05:40:41
9000000538,1000000538,383,352.0,Correo Argentino,2024-12-17 09:10:50,2024-12-22 09:10:50
9000000539,1000000539,527,426.0,Correo Argentino,2025-03-01 07:25:00,2025-03-04 07:25:00
9000000540,1000000540,757,,Correo Argentino,,
9000000541,1000000541,12,366.0,PICKUP,2024-12-31 07:45:35,2025-01-01 07:45:35
9000000542,1000000542,1022,124.0,Correo Argentino,2024-05-03 13:39:33,2024-05-05 13:39:33
9000000543,1000000543,619,210.0,Correo Argentino,2024-07-28 16:42:38,2024-08-02 16:42:38
9000000544,1000000544,461,83.0,PICKUP,2024-03-23 12:27:13,2024-03-24 12:27:13
9000000545,1000000545,1454,453.0,PICKUP,2025-03-28 18:59:40,2025-03-29 18:59:40
9000000546,1000000546,1199,322.0,Correo Argentino,2024-11-17 08:47:00,2024-11-21 08:47:00
9000000547,1000000547,1398,520.0,Correo Argentino,2025-06-03 23:16:25,2025-06-06 23:16:25
9000000548,1000000548,401,628.0,Correo Argentino,2025-09-19 08:31:23,2025-09-23 08:31:23
9000000549,1000000549,1360,440.0,Correo Argentino,2025-03-15 05:14:47,2025-03-19 05:14:47
9000000550,1000000550,768,472.0,Correo Argentino,2025-04-16 06:52:15,2025-04-23 06:52:15
9000000551,1000000551,295,639.0,Correo Argentino,2025-09-30 10:20:11,2025-10-02 10:20:11
